search_board_type Mt.Jade
Pseudo-terminal will not be allocated because stdin is not a terminal.
   1 | 04/15/2021 | 22:57:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 bb0 | 04/17/2021 | 20:17:13 | OEM record c0 | 00cd3a | ca907105ffff
 bb1 | 04/17/2021 | 20:17:13 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 bb2 | 04/17/2021 | 20:17:13 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 bb3 | 04/17/2021 | 20:17:14 | OEM record c0 | 00cd3a | 0feb70020000
 bb4 | 04/17/2021 | 20:17:14 | OEM record c0 | 00cd3a | ca8f7101ffff
 bb5 | 04/17/2021 | 20:17:14 | OEM record c0 | 00cd3a | ca90f105ffff
 bb6 | 04/17/2021 | 20:17:15 | OEM record c0 | 00cd3a | 0feb70120000
 bb7 | 04/17/2021 | 20:17:15 | OEM record c0 | 00cd3a | ca8ff101ffff
 bb8 | 04/17/2021 | 20:17:59 | OEM record c0 | 00cd3a | 0feb70220000
 bb9 | 04/17/2021 | 20:17:59 | OEM record c0 | 00cd3a | 0feb703bff10
 bba | 04/17/2021 | 20:18:00 | OEM record c0 | 00cd3a | 0feb70320000
 bbb | 04/17/2021 | 20:18:02 | OEM record c0 | 00cd3a | 0feb70520000
 bbc | 04/17/2021 | 20:18:03 | OEM record c0 | 00cd3a | 0feb70620000
 bbd | 04/17/2021 | 20:18:35 | OEM record c0 | 00cd3a | 0feb70820000
 bbe | 04/17/2021 | 20:18:35 | System Firmwares #0xe4 | System boot initiated | Asserted
 bbf | 04/17/2021 | 20:19:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 bc0 | 04/17/2021 | 20:19:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 bc1 | 04/17/2021 | 20:20:15 | OEM record c0 | 00cd3a | ca907105ffff
 bc2 | 04/17/2021 | 20:20:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 bc3 | 04/17/2021 | 20:20:15 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 bc4 | 04/17/2021 | 20:20:16 | OEM record c0 | 00cd3a | 0feb70020000
 bc5 | 04/17/2021 | 20:20:16 | OEM record c0 | 00cd3a | ca8f7101ffff
 bc6 | 04/17/2021 | 20:20:16 | OEM record c0 | 00cd3a | ca90f105ffff
 bc7 | 04/17/2021 | 20:20:17 | OEM record c0 | 00cd3a | 0feb70120000
 bc8 | 04/17/2021 | 20:20:17 | OEM record c0 | 00cd3a | ca8ff101ffff
 bc9 | 04/17/2021 | 20:21:01 | OEM record c0 | 00cd3a | 0feb70220000
 bca | 04/17/2021 | 20:21:01 | OEM record c0 | 00cd3a | 0feb703bff10
 bcb | 04/17/2021 | 20:21:02 | OEM record c0 | 00cd3a | 0feb70320000
 bcc | 04/17/2021 | 20:21:04 | OEM record c0 | 00cd3a | 0feb70520000
 bcd | 04/17/2021 | 20:21:05 | OEM record c0 | 00cd3a | 0feb70620000
 bce | 04/17/2021 | 20:21:37 | OEM record c0 | 00cd3a | 0feb70820000
 bcf | 04/17/2021 | 20:21:37 | System Firmwares #0xe4 | System boot initiated | Asserted
 bd0 | 04/17/2021 | 20:22:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 bd1 | 04/17/2021 | 20:22:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 bd2 | 04/17/2021 | 20:23:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 bd3 | 04/17/2021 | 20:23:15 | OEM record c0 | 00cd3a | 0feb70020000
 bd4 | 04/17/2021 | 20:23:15 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 bd5 | 04/17/2021 | 20:23:15 | OEM record c0 | 00cd3a | ca8f7101ffff
 bd6 | 04/17/2021 | 20:23:15 | OEM record c0 | 00cd3a | ca907105ffff
 bd7 | 04/17/2021 | 20:23:16 | OEM record c0 | 00cd3a | 0feb70120000
 bd8 | 04/17/2021 | 20:23:16 | OEM record c0 | 00cd3a | ca8ff101ffff
 bd9 | 04/17/2021 | 20:23:16 | OEM record c0 | 00cd3a | ca90f105ffff
 bda | 04/17/2021 | 20:24:01 | OEM record c0 | 00cd3a | 0feb70220000
 bdb | 04/17/2021 | 20:24:01 | OEM record c0 | 00cd3a | 0feb703bff10
 bdc | 04/17/2021 | 20:24:02 | OEM record c0 | 00cd3a | 0feb70320000
 bdd | 04/17/2021 | 20:24:04 | OEM record c0 | 00cd3a | 0feb70520000
 bde | 04/17/2021 | 20:24:05 | OEM record c0 | 00cd3a | 0feb70620000
 bdf | 04/17/2021 | 20:24:35 | OEM record c0 | 00cd3a | 0feb70820000
 be0 | 04/17/2021 | 20:24:35 | System Firmwares #0xe4 | System boot initiated | Asserted
 be1 | 04/17/2021 | 20:25:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 be2 | 04/17/2021 | 20:25:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 be3 | 04/17/2021 | 20:26:15 | OEM record c0 | 00cd3a | ca907105ffff
 be4 | 04/17/2021 | 20:26:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 be5 | 04/17/2021 | 20:26:15 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 be6 | 04/17/2021 | 20:26:16 | OEM record c0 | 00cd3a | 0feb70020000
 be7 | 04/17/2021 | 20:26:16 | OEM record c0 | 00cd3a | ca8f7101ffff
 be8 | 04/17/2021 | 20:26:16 | OEM record c0 | 00cd3a | ca90f105ffff
 be9 | 04/17/2021 | 20:26:17 | OEM record c0 | 00cd3a | 0feb70120000
 bea | 04/17/2021 | 20:26:17 | OEM record c0 | 00cd3a | ca8ff101ffff
 beb | 04/17/2021 | 20:27:01 | OEM record c0 | 00cd3a | 0feb70220000
 bec | 04/17/2021 | 20:27:01 | OEM record c0 | 00cd3a | 0feb703bff10
 bed | 04/17/2021 | 20:27:02 | OEM record c0 | 00cd3a | 0feb70320000
 bee | 04/17/2021 | 20:27:04 | OEM record c0 | 00cd3a | 0feb70520000
 bef | 04/17/2021 | 20:27:05 | OEM record c0 | 00cd3a | 0feb70620000
 bf0 | 04/17/2021 | 20:27:33 | OEM record c0 | 00cd3a | 0feb70820000
 bf1 | 04/17/2021 | 20:27:33 | System Firmwares #0xe4 | System boot initiated | Asserted
 bf2 | 04/17/2021 | 20:28:45 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 bf3 | 04/17/2021 | 20:28:45 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 bf4 | 04/17/2021 | 20:29:09 | OEM record c0 | 00cd3a | ca907105ffff
 bf5 | 04/17/2021 | 20:29:09 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 bf6 | 04/17/2021 | 20:29:09 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 bf7 | 04/17/2021 | 20:29:10 | OEM record c0 | 00cd3a | 0feb70020000
 bf8 | 04/17/2021 | 20:29:10 | OEM record c0 | 00cd3a | ca8f7101ffff
 bf9 | 04/17/2021 | 20:29:10 | OEM record c0 | 00cd3a | ca90f105ffff
 bfa | 04/17/2021 | 20:29:11 | OEM record c0 | 00cd3a | 0feb70120000
 bfb | 04/17/2021 | 20:29:11 | OEM record c0 | 00cd3a | ca8ff101ffff
 bfc | 04/17/2021 | 20:29:55 | OEM record c0 | 00cd3a | 0feb70220000
 bfd | 04/17/2021 | 20:29:55 | OEM record c0 | 00cd3a | 0feb703bff10
 bfe | 04/17/2021 | 20:29:56 | OEM record c0 | 00cd3a | 0feb70320000
 bff | 04/17/2021 | 20:29:58 | OEM record c0 | 00cd3a | 0feb70520000
 c00 | 04/17/2021 | 20:29:59 | OEM record c0 | 00cd3a | 0feb70620000
 c01 | 04/17/2021 | 20:30:31 | OEM record c0 | 00cd3a | 0feb70820000
 c02 | 04/17/2021 | 20:30:31 | System Firmwares #0xe4 | System boot initiated | Asserted
 c03 | 04/17/2021 | 20:31:48 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c04 | 04/17/2021 | 20:31:48 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c05 | 04/17/2021 | 20:32:12 | OEM record c0 | 00cd3a | ca907105ffff
 c06 | 04/17/2021 | 20:32:12 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c07 | 04/17/2021 | 20:32:12 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c08 | 04/17/2021 | 20:32:13 | OEM record c0 | 00cd3a | 0feb70020000
 c09 | 04/17/2021 | 20:32:13 | OEM record c0 | 00cd3a | ca8f7101ffff
 c0a | 04/17/2021 | 20:32:13 | OEM record c0 | 00cd3a | ca90f105ffff
 c0b | 04/17/2021 | 20:32:14 | OEM record c0 | 00cd3a | 0feb70120000
 c0c | 04/17/2021 | 20:32:14 | OEM record c0 | 00cd3a | ca8ff101ffff
 c0d | 04/17/2021 | 20:32:58 | OEM record c0 | 00cd3a | 0feb70220000
 c0e | 04/17/2021 | 20:32:58 | OEM record c0 | 00cd3a | 0feb703bff10
 c0f | 04/17/2021 | 20:32:59 | OEM record c0 | 00cd3a | 0feb70320000
 c10 | 04/17/2021 | 20:33:01 | OEM record c0 | 00cd3a | 0feb70520000
 c11 | 04/17/2021 | 20:33:02 | OEM record c0 | 00cd3a | 0feb70620000
 c12 | 04/17/2021 | 20:33:32 | OEM record c0 | 00cd3a | 0feb70820000
 c13 | 04/17/2021 | 20:33:32 | System Firmwares #0xe4 | System boot initiated | Asserted
 c14 | 04/17/2021 | 20:34:45 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c15 | 04/17/2021 | 20:34:45 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c16 | 04/17/2021 | 20:35:09 | OEM record c0 | 00cd3a | ca907105ffff
 c17 | 04/17/2021 | 20:35:09 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c18 | 04/17/2021 | 20:35:09 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c19 | 04/17/2021 | 20:35:10 | OEM record c0 | 00cd3a | 0feb70020000
 c1a | 04/17/2021 | 20:35:10 | OEM record c0 | 00cd3a | ca8f7101ffff
 c1b | 04/17/2021 | 20:35:10 | OEM record c0 | 00cd3a | ca90f105ffff
 c1c | 04/17/2021 | 20:35:11 | OEM record c0 | 00cd3a | 0feb70120000
 c1d | 04/17/2021 | 20:35:11 | OEM record c0 | 00cd3a | ca8ff101ffff
 c1e | 04/17/2021 | 20:35:55 | OEM record c0 | 00cd3a | 0feb70220000
 c1f | 04/17/2021 | 20:35:55 | OEM record c0 | 00cd3a | 0feb703bff10
 c20 | 04/17/2021 | 20:35:56 | OEM record c0 | 00cd3a | 0feb70320000
 c21 | 04/17/2021 | 20:35:58 | OEM record c0 | 00cd3a | 0feb70520000
 c22 | 04/17/2021 | 20:35:59 | OEM record c0 | 00cd3a | 0feb70620000
 c23 | 04/17/2021 | 20:36:30 | OEM record c0 | 00cd3a | 0feb70820000
 c24 | 04/17/2021 | 20:36:30 | System Firmwares #0xe4 | System boot initiated | Asserted
 c25 | 04/17/2021 | 20:37:48 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c26 | 04/17/2021 | 20:37:48 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c27 | 04/17/2021 | 20:38:12 | OEM record c0 | 00cd3a | ca907105ffff
 c28 | 04/17/2021 | 20:38:12 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c29 | 04/17/2021 | 20:38:12 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c2a | 04/17/2021 | 20:38:13 | OEM record c0 | 00cd3a | 0feb70020000
 c2b | 04/17/2021 | 20:38:13 | OEM record c0 | 00cd3a | ca8f7101ffff
 c2c | 04/17/2021 | 20:38:13 | OEM record c0 | 00cd3a | ca90f105ffff
 c2d | 04/17/2021 | 20:38:14 | OEM record c0 | 00cd3a | 0feb70120000
 c2e | 04/17/2021 | 20:38:14 | OEM record c0 | 00cd3a | ca8ff101ffff
 c2f | 04/17/2021 | 20:38:58 | OEM record c0 | 00cd3a | 0feb70220000
 c30 | 04/17/2021 | 20:38:58 | OEM record c0 | 00cd3a | 0feb703bff10
 c31 | 04/17/2021 | 20:38:59 | OEM record c0 | 00cd3a | 0feb70320000
 c32 | 04/17/2021 | 20:39:01 | OEM record c0 | 00cd3a | 0feb70520000
 c33 | 04/17/2021 | 20:39:02 | OEM record c0 | 00cd3a | 0feb70620000
 c34 | 04/17/2021 | 20:39:34 | OEM record c0 | 00cd3a | 0feb70820000
 c35 | 04/17/2021 | 20:39:34 | System Firmwares #0xe4 | System boot initiated | Asserted
 c36 | 04/17/2021 | 20:40:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c37 | 04/17/2021 | 20:40:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c38 | 04/17/2021 | 20:41:15 | OEM record c0 | 00cd3a | ca907105ffff
 c39 | 04/17/2021 | 20:41:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c3a | 04/17/2021 | 20:41:15 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c3b | 04/17/2021 | 20:41:16 | OEM record c0 | 00cd3a | 0feb70020000
 c3c | 04/17/2021 | 20:41:16 | OEM record c0 | 00cd3a | ca8f7101ffff
 c3d | 04/17/2021 | 20:41:16 | OEM record c0 | 00cd3a | ca90f105ffff
 c3e | 04/17/2021 | 20:41:17 | OEM record c0 | 00cd3a | 0feb70120000
 c3f | 04/17/2021 | 20:41:17 | OEM record c0 | 00cd3a | ca8ff101ffff
 c40 | 04/17/2021 | 20:42:01 | OEM record c0 | 00cd3a | 0feb70220000
 c41 | 04/17/2021 | 20:42:01 | OEM record c0 | 00cd3a | 0feb703bff10
 c42 | 04/17/2021 | 20:42:02 | OEM record c0 | 00cd3a | 0feb70320000
 c43 | 04/17/2021 | 20:42:04 | OEM record c0 | 00cd3a | 0feb70520000
 c44 | 04/17/2021 | 20:42:05 | OEM record c0 | 00cd3a | 0feb70620000
 c45 | 04/17/2021 | 20:42:37 | OEM record c0 | 00cd3a | 0feb70820000
 c46 | 04/17/2021 | 20:42:37 | System Firmwares #0xe4 | System boot initiated | Asserted
 c47 | 04/17/2021 | 20:43:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c48 | 04/17/2021 | 20:43:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c49 | 04/17/2021 | 20:44:15 | OEM record c0 | 00cd3a | ca907105ffff
 c4a | 04/17/2021 | 20:44:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c4b | 04/17/2021 | 20:44:15 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c4c | 04/17/2021 | 20:44:16 | OEM record c0 | 00cd3a | 0feb70020000
 c4d | 04/17/2021 | 20:44:16 | OEM record c0 | 00cd3a | ca8f7101ffff
 c4e | 04/17/2021 | 20:44:16 | OEM record c0 | 00cd3a | ca90f105ffff
 c4f | 04/17/2021 | 20:44:17 | OEM record c0 | 00cd3a | 0feb70120000
 c50 | 04/17/2021 | 20:44:17 | OEM record c0 | 00cd3a | ca8ff101ffff
 c51 | 04/17/2021 | 20:45:01 | OEM record c0 | 00cd3a | 0feb70220000
 c52 | 04/17/2021 | 20:45:01 | OEM record c0 | 00cd3a | 0feb703bff10
 c53 | 04/17/2021 | 20:45:02 | OEM record c0 | 00cd3a | 0feb70320000
 c54 | 04/17/2021 | 20:45:04 | OEM record c0 | 00cd3a | 0feb70520000
 c55 | 04/17/2021 | 20:45:05 | OEM record c0 | 00cd3a | 0feb70620000
 c56 | 04/17/2021 | 20:45:33 | OEM record c0 | 00cd3a | 0feb70820000
 c57 | 04/17/2021 | 20:45:33 | System Firmwares #0xe4 | System boot initiated | Asserted
 c58 | 04/17/2021 | 20:46:45 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c59 | 04/17/2021 | 20:46:45 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c5a | 04/17/2021 | 20:47:09 | OEM record c0 | 00cd3a | ca907105ffff
 c5b | 04/17/2021 | 20:47:09 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c5c | 04/17/2021 | 20:47:09 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c5d | 04/17/2021 | 20:47:10 | OEM record c0 | 00cd3a | 0feb70020000
 c5e | 04/17/2021 | 20:47:10 | OEM record c0 | 00cd3a | ca8f7101ffff
 c5f | 04/17/2021 | 20:47:10 | OEM record c0 | 00cd3a | ca90f105ffff
 c60 | 04/17/2021 | 20:47:11 | OEM record c0 | 00cd3a | 0feb70120000
 c61 | 04/17/2021 | 20:47:11 | OEM record c0 | 00cd3a | ca8ff101ffff
 c62 | 04/17/2021 | 20:47:55 | OEM record c0 | 00cd3a | 0feb70220000
 c63 | 04/17/2021 | 20:47:55 | OEM record c0 | 00cd3a | 0feb703bff10
 c64 | 04/17/2021 | 20:47:56 | OEM record c0 | 00cd3a | 0feb70320000
 c65 | 04/17/2021 | 20:47:58 | OEM record c0 | 00cd3a | 0feb70520000
 c66 | 04/17/2021 | 20:47:59 | OEM record c0 | 00cd3a | 0feb70620000
 c67 | 04/17/2021 | 20:48:30 | OEM record c0 | 00cd3a | 0feb70820000
 c68 | 04/17/2021 | 20:48:30 | System Firmwares #0xe4 | System boot initiated | Asserted
 c69 | 04/17/2021 | 20:49:48 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c6a | 04/17/2021 | 20:49:48 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c6b | 04/17/2021 | 20:50:12 | OEM record c0 | 00cd3a | ca907105ffff
 c6c | 04/17/2021 | 20:50:12 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c6d | 04/17/2021 | 20:50:12 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c6e | 04/17/2021 | 20:50:13 | OEM record c0 | 00cd3a | 0feb70020000
 c6f | 04/17/2021 | 20:50:13 | OEM record c0 | 00cd3a | ca8f7101ffff
 c70 | 04/17/2021 | 20:50:13 | OEM record c0 | 00cd3a | ca90f105ffff
 c71 | 04/17/2021 | 20:50:14 | OEM record c0 | 00cd3a | 0feb70120000
 c72 | 04/17/2021 | 20:50:14 | OEM record c0 | 00cd3a | ca8ff101ffff
 c73 | 04/17/2021 | 20:50:58 | OEM record c0 | 00cd3a | 0feb70220000
 c74 | 04/17/2021 | 20:50:58 | OEM record c0 | 00cd3a | 0feb703bff10
 c75 | 04/17/2021 | 20:50:59 | OEM record c0 | 00cd3a | 0feb70320000
 c76 | 04/17/2021 | 20:51:01 | OEM record c0 | 00cd3a | 0feb70520000
 c77 | 04/17/2021 | 20:51:02 | OEM record c0 | 00cd3a | 0feb70620000
 c78 | 04/17/2021 | 20:51:32 | OEM record c0 | 00cd3a | 0feb70820000
 c79 | 04/17/2021 | 20:51:32 | System Firmwares #0xe4 | System boot initiated | Asserted
 c7a | 04/17/2021 | 20:52:44 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c7b | 04/17/2021 | 20:52:44 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c7c | 04/17/2021 | 20:53:09 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c7d | 04/17/2021 | 20:53:09 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c7e | 04/17/2021 | 20:53:09 | OEM record c0 | 00cd3a | ca8f7101ffff
 c7f | 04/17/2021 | 20:53:09 | OEM record c0 | 00cd3a | ca907105ffff
 c80 | 04/17/2021 | 20:53:10 | OEM record c0 | 00cd3a | 0feb70020000
 c81 | 04/17/2021 | 20:53:10 | OEM record c0 | 00cd3a | ca8ff101ffff
 c82 | 04/17/2021 | 20:53:10 | OEM record c0 | 00cd3a | ca90f105ffff
 c83 | 04/17/2021 | 20:53:11 | OEM record c0 | 00cd3a | 0feb70120000
 c84 | 04/17/2021 | 20:53:55 | OEM record c0 | 00cd3a | 0feb70220000
 c85 | 04/17/2021 | 20:53:55 | OEM record c0 | 00cd3a | 0feb703bff10
 c86 | 04/17/2021 | 20:53:56 | OEM record c0 | 00cd3a | 0feb70320000
 c87 | 04/17/2021 | 20:53:58 | OEM record c0 | 00cd3a | 0feb70520000
 c88 | 04/17/2021 | 20:53:59 | OEM record c0 | 00cd3a | 0feb70620000
 c89 | 04/17/2021 | 20:54:29 | OEM record c0 | 00cd3a | 0feb70820000
 c8a | 04/17/2021 | 20:54:29 | System Firmwares #0xe4 | System boot initiated | Asserted
 c8b | 04/17/2021 | 20:55:44 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c8c | 04/17/2021 | 20:55:44 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c8d | 04/17/2021 | 20:56:08 | OEM record c0 | 00cd3a | ca907105ffff
 c8e | 04/17/2021 | 20:56:08 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 c8f | 04/17/2021 | 20:56:10 | OEM record c0 | 00cd3a | 0feb70020000
 c90 | 04/17/2021 | 20:56:10 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 c91 | 04/17/2021 | 20:56:10 | OEM record c0 | 00cd3a | ca8f7101ffff
 c92 | 04/17/2021 | 20:56:10 | OEM record c0 | 00cd3a | ca90f105ffff
 c93 | 04/17/2021 | 20:56:10 | OEM record c0 | 00cd3a | 0feb70120000
 c94 | 04/17/2021 | 20:56:10 | OEM record c0 | 00cd3a | ca8ff101ffff
 c95 | 04/17/2021 | 20:56:54 | OEM record c0 | 00cd3a | 0feb70220000
 c96 | 04/17/2021 | 20:56:54 | OEM record c0 | 00cd3a | 0feb703bff10
 c97 | 04/17/2021 | 20:56:55 | OEM record c0 | 00cd3a | 0feb70320000
 c98 | 04/17/2021 | 20:56:57 | OEM record c0 | 00cd3a | 0feb70520000
 c99 | 04/17/2021 | 20:56:58 | OEM record c0 | 00cd3a | 0feb70620000
 c9a | 04/17/2021 | 20:57:30 | OEM record c0 | 00cd3a | 0feb70820000
 c9b | 04/17/2021 | 20:57:30 | System Firmwares #0xe4 | System boot initiated | Asserted
 c9c | 04/17/2021 | 20:58:44 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 c9d | 04/17/2021 | 20:58:44 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 c9e | 04/17/2021 | 20:59:08 | OEM record c0 | 00cd3a | ca907105ffff
 c9f | 04/17/2021 | 20:59:08 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 ca0 | 04/17/2021 | 20:59:08 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 ca1 | 04/17/2021 | 20:59:09 | OEM record c0 | 00cd3a | 0feb70020000
 ca2 | 04/17/2021 | 20:59:09 | OEM record c0 | 00cd3a | ca8f7101ffff
 ca3 | 04/17/2021 | 20:59:09 | OEM record c0 | 00cd3a | ca90f105ffff
 ca4 | 04/17/2021 | 20:59:10 | OEM record c0 | 00cd3a | 0feb70120000
 ca5 | 04/17/2021 | 20:59:10 | OEM record c0 | 00cd3a | ca8ff101ffff
 ca6 | 04/17/2021 | 20:59:54 | OEM record c0 | 00cd3a | 0feb70220000
 ca7 | 04/17/2021 | 20:59:54 | OEM record c0 | 00cd3a | 0feb703bff10
 ca8 | 04/17/2021 | 20:59:55 | OEM record c0 | 00cd3a | 0feb70320000
 ca9 | 04/17/2021 | 20:59:57 | OEM record c0 | 00cd3a | 0feb70520000
 caa | 04/17/2021 | 20:59:58 | OEM record c0 | 00cd3a | 0feb70620000
 cab | 04/17/2021 | 21:00:28 | OEM record c0 | 00cd3a | 0feb70820000
 cac | 04/17/2021 | 21:00:28 | System Firmwares #0xe4 | System boot initiated | Asserted
 cad | 04/17/2021 | 21:01:47 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 cae | 04/17/2021 | 21:01:47 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 caf | 04/17/2021 | 21:02:11 | OEM record c0 | 00cd3a | ca907105ffff
 cb0 | 04/17/2021 | 21:02:11 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 cb1 | 04/17/2021 | 21:02:11 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 cb2 | 04/17/2021 | 21:02:12 | OEM record c0 | 00cd3a | 0feb70020000
 cb3 | 04/17/2021 | 21:02:12 | OEM record c0 | 00cd3a | ca8f7101ffff
 cb4 | 04/17/2021 | 21:02:12 | OEM record c0 | 00cd3a | ca90f105ffff
 cb5 | 04/17/2021 | 21:02:13 | OEM record c0 | 00cd3a | 0feb70120000
 cb6 | 04/17/2021 | 21:02:13 | OEM record c0 | 00cd3a | ca8ff101ffff
 cb7 | 04/17/2021 | 21:02:57 | OEM record c0 | 00cd3a | 0feb70220000
 cb8 | 04/17/2021 | 21:02:57 | OEM record c0 | 00cd3a | 0feb703bff10
 cb9 | 04/17/2021 | 21:02:58 | OEM record c0 | 00cd3a | 0feb70320000
 cba | 04/17/2021 | 21:03:00 | OEM record c0 | 00cd3a | 0feb70520000
 cbb | 04/17/2021 | 21:03:01 | OEM record c0 | 00cd3a | 0feb70620000
 cbc | 04/17/2021 | 21:03:34 | OEM record c0 | 00cd3a | 0feb70820000
 cbd | 04/17/2021 | 21:03:34 | System Firmwares #0xe4 | System boot initiated | Asserted
 cbe | 04/17/2021 | 21:04:49 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 cbf | 04/17/2021 | 21:04:49 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 cc0 | 04/17/2021 | 21:05:13 | OEM record c0 | 00cd3a | ca907105ffff
 cc1 | 04/17/2021 | 21:05:13 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 cc2 | 04/17/2021 | 21:05:13 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 cc3 | 04/17/2021 | 21:05:14 | OEM record c0 | 00cd3a | 0feb70020000
 cc4 | 04/17/2021 | 21:05:14 | OEM record c0 | 00cd3a | ca8f7101ffff
 cc5 | 04/17/2021 | 21:05:14 | OEM record c0 | 00cd3a | ca90f105ffff
 cc6 | 04/17/2021 | 21:05:15 | OEM record c0 | 00cd3a | 0feb70120000
 cc7 | 04/17/2021 | 21:05:15 | OEM record c0 | 00cd3a | ca8ff101ffff
 cc8 | 04/17/2021 | 21:05:59 | OEM record c0 | 00cd3a | 0feb70220000
 cc9 | 04/17/2021 | 21:05:59 | OEM record c0 | 00cd3a | 0feb703bff10
 cca | 04/17/2021 | 21:06:00 | OEM record c0 | 00cd3a | 0feb70320000
 ccb | 04/17/2021 | 21:06:02 | OEM record c0 | 00cd3a | 0feb70520000
 ccc | 04/17/2021 | 21:06:03 | OEM record c0 | 00cd3a | 0feb70620000
 ccd | 04/17/2021 | 21:06:34 | OEM record c0 | 00cd3a | 0feb70820000
 cce | 04/17/2021 | 21:06:34 | System Firmwares #0xe4 | System boot initiated | Asserted
 ccf | 04/17/2021 | 21:07:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 cd0 | 04/17/2021 | 21:07:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 cd1 | 04/17/2021 | 21:08:15 | OEM record c0 | 00cd3a | ca907105ffff
 cd2 | 04/17/2021 | 21:08:15 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 cd3 | 04/17/2021 | 21:08:15 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 cd4 | 04/17/2021 | 21:08:16 | OEM record c0 | 00cd3a | 0feb70020000
 cd5 | 04/17/2021 | 21:08:16 | OEM record c0 | 00cd3a | ca8f7101ffff
 cd6 | 04/17/2021 | 21:08:16 | OEM record c0 | 00cd3a | ca90f105ffff
 cd7 | 04/17/2021 | 21:08:17 | OEM record c0 | 00cd3a | 0feb70120000
